ID,CAMPAIGN_NAME,DATE,SPEND,IMPRESSIONS,CLICKS
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2023-03-16,43.81,248,60
1003428951,ad_network_2_iOS_NZ_All_Match,2022-11-23,23.85,136,30
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-06-19,104.92,216,36
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2022-02-12,0.97,16,8
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-11-21,1679.86,2268,280
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2023-02-02,0.00,30,0
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2023-01-21,141.36,36,45
997563399,ad_network_2_iOS_US_All_Match,2022-06-28,45.76,5901,120
1003428951,ad_network_2_iOS_NZ_All_Match,2023-03-26,23.50,581,48
1003487590,ad_network_2_iOS_NZ_All_C_Exact_CPT,2022-12-03,0.00,3,0
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2023-03-15,0.00,6,0
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2023-03-16,39.33,108,30
1003457587,ad_network_2_iOS_UK_All_Shared_B_Exact_CPT,2023-02-19,0.00,14,0
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-04-02,0.00,2,0
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2023-01-12,0.00,2,0
1014084170,ad_network_2_iOS_FR_All_C_Exact_CPT,2022-10-12,0.00,1,0
1003428949,ad_network_2_iOS_UK_All_Match,2022-07-21,110.63,590,44
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-12-29,55.88,260,48
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2023-01-05,0.00,4,0
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-11-08,40.02,96,64
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-09-25,0.00,6,0
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2023-03-06,3.07,150,56
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-06-15,52.56,280,36
1003428951,ad_network_2_iOS_NZ_All_Match,2022-04-28,3.82,219,4
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-09-16,304.76,354,90
1014013493,ad_network_2_iOS_FR_All_B_Exact_CPT,2022-09-29,0.00,5,0
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-01-31,17.69,190,4
1014084170,ad_network_2_iOS_FR_All_C_Exact_CPT,2022-05-22,0.00,10,0
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-08-19,0.00,40,0
1003428949,ad_network_2_iOS_UK_All_Match,2022-10-04,0.25,1008,6
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2022-03-25,0.00,3,0
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-06-22,0.00,14,0
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2022-02-19,4.20,36,8
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-09-30,0.00,20,0
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-06-05,0.00,9,0
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-05-19,16.65,64,15
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2022-11-18,3.57,9,3
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2022-05-30,13.65,4,6
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-05-25,0.00,100,0
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-12-24,4.05,80,5
1024322563,ad_network_2_iOS_DE_All_Match,2022-03-31,112.52,5031,144
1003503722,ad_network_2_iOS_CA_All_Match,2022-02-11,100.05,125,63
1024322563,ad_network_2_iOS_DE_All_Match,2022-07-28,6.23,622,24
1014013493,ad_network_2_iOS_FR_All_B_Exact_CPT,2023-02-25,8.47,8,7
1014013493,ad_network_2_iOS_FR_All_B_Exact_CPT,2023-03-31,13.17,8,18
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2022-05-09,0.00,6,0
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-12-12,5.80,95,6
1003487590,ad_network_2_iOS_NZ_All_C_Exact_CPT,2022-10-12,0.00,8,0
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-09-27,82.75,1359,48
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-03-03,178.74,284,117
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2023-03-21,44.62,154,12
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-04-03,71.96,80,14
1003428951,ad_network_2_iOS_NZ_All_Match,2022-11-17,28.74,180,20
1003428951,ad_network_2_iOS_NZ_All_Match,2023-03-28,23.88,348,56
1009067728,None,2022-07-09,14.32,18,9
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-08-08,97.05,387,48
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-12-22,0.00,72,0
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-07-15,2239.44,3036,190
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-08-22,19.05,28,12
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-12-31,971.52,890,14
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-12-25,520.95,208,230
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-09-21,0.00,9,0
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2023-01-08,11.01,4,4
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-03-12,132.03,840,42
1003487590,ad_network_2_iOS_NZ_All_C_Exact_CPT,2022-10-18,2.81,1,4
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2023-02-11,65.38,475,68
1015220333,ad_network_2_iOS_BE_All_C_Exact_CPT,2023-04-02,0.00,14,0
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-06-14,25.50,9,5
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-08-04,21.91,594,20
1015220333,ad_network_2_iOS_BE_All_C_Exact_CPT,2022-11-12,0.00,6,0
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2023-02-05,75.40,158,105
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-10-04,0.00,7,0
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2022-03-11,3.56,7,9
997563399,ad_network_2_iOS_US_All_Match,2022-09-28,594.10,6264,376
1014115345,ad_network_2_iOS_FR_All_Match,2022-07-18,131.78,1878,40
1003505482,ad_network_2_iOS_AU_All_Match,2022-04-26,77.16,936,56
997563399,ad_network_2_iOS_US_All_Match,2022-05-27,84.87,4170,252
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2022-04-18,10.36,56,8
1014084170,ad_network_2_iOS_FR_All_C_Exact_CPT,2023-02-09,0.00,4,0
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-04-28,25.20,13,14
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-07-10,60.88,90,3
997563399,ad_network_2_iOS_US_All_Match,2022-12-12,122.55,1048,68
1014115345,ad_network_2_iOS_FR_All_Match,2022-04-22,275.40,24160,513
1003428949,ad_network_2_iOS_UK_All_Match,2022-11-23,46.24,1400,80
1003487590,ad_network_2_iOS_NZ_All_C_Exact_CPT,2023-02-26,0.00,4,0
1003487744,ad_network_2_iOS_CA_All_Shared_B_Exact_CPT,2022-10-15,0.00,1,0
1009052654,ad_network_2_iOS_DE_All_Shared_B_Exact_CPT,2023-01-21,38.22,2,9
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-07-11,951.35,87,25
1015514764,ad_network_2_iOS_BE_All_B_Exact_CPT,2023-01-13,1.43,4,2
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2023-01-24,14.38,210,91
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2023-03-03,0.00,6,0
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-07-18,0.00,12,0
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-10-17,25.10,4,8
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-04-18,2.94,252,6
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-03-10,45.88,162,18
1014013493,ad_network_2_iOS_FR_All_B_Exact_CPT,2022-06-06,1.22,2,3
1003428951,ad_network_2_iOS_NZ_All_Match,2022-09-13,5.50,600,16
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-01-31,24.99,120,6
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2023-02-25,0.00,2,0
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-09-27,17.76,228,8
1003505442,ad_network_2_iOS_IE_All_B_Exact_CPT,2022-12-25,11.23,10,6
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2022-11-20,56.69,2,8
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2023-01-01,179.90,290,13
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2022-11-18,0.00,21,0
1003503564,ad_network_2_iOS_NZ_All_Shared_B_Exact_CPT,2022-07-03,0.00,4,0
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2022-07-26,28.78,9,27
997563399,ad_network_2_iOS_US_All_Match,2022-07-04,198.62,6503,21
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-09-13,382.44,176,114
1015514764,ad_network_2_iOS_BE_All_B_Exact_CPT,2022-05-22,0.25,24,2
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-10-06,64.77,266,49
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2023-02-07,45.22,189,144
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2022-11-25,0.00,1,0
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-05-26,11.44,142,26
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-08-16,295.93,1310,470
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-07-30,142.38,1035,126
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2023-03-27,0.00,9,0
1003503722,ad_network_2_iOS_CA_All_Match,2022-03-25,133.16,1518,16
1003487590,ad_network_2_iOS_NZ_All_C_Exact_CPT,2022-11-05,0.00,2,0
1003505742,ad_network_2_iOS_IE_New_Match,2022-04-13,14.51,816,12
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-06-14,0.00,42,0
1015220333,ad_network_2_iOS_BE_All_C_Exact_CPT,2022-05-14,13.20,12,8
1003503722,ad_network_2_iOS_CA_All_Match,2022-04-20,5.76,2210,20
1014084170,ad_network_2_iOS_FR_All_C_Exact_CPT,2022-08-04,0.00,6,0
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-10-28,0.00,6,0
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-10-21,210.57,276,120
1003428951,ad_network_2_iOS_NZ_All_Match,2022-08-19,0.00,72,0
1003503564,ad_network_2_iOS_NZ_All_Shared_B_Exact_CPT,2022-04-20,11.53,10,9
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2022-06-29,7.98,9,4
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-11-07,931.67,2415,244
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-04-21,3.12,62,2
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2022-02-03,0.00,5,0
1003428951,ad_network_2_iOS_NZ_All_Match,2022-02-06,14.14,430,15
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2023-01-19,1.34,61,104
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2023-02-14,23.11,20,1
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-09-29,32.61,2768,432
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-09-26,21.39,68,35
1024322563,ad_network_2_iOS_DE_All_Match,2023-03-23,53.46,1408,96
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2022-04-29,6.68,441,150
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-11-17,418.32,297,184
1003428949,ad_network_2_iOS_UK_All_Match,2022-04-09,173.74,335,60
1003505482,ad_network_2_iOS_AU_All_Match,2022-07-09,11.16,1300,8
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2023-01-20,3.44,9,5
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-12-14,20.88,200,32
997563399,ad_network_2_iOS_US_All_Match,2022-06-23,189.66,7749,198
1009052654,ad_network_2_iOS_DE_All_Shared_B_Exact_CPT,2022-12-12,78.96,12,12
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-12-02,0.00,16,0
997563399,ad_network_2_iOS_US_All_Match,2023-03-22,297.48,12470,357
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-07-24,6.40,81,40
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2023-03-19,69.61,560,84
1003428951,ad_network_2_iOS_NZ_All_Match,2023-01-31,34.53,183,32
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2023-04-02,0.00,3,0
1003290939,ad_network_2_iOS_IE_All_C_Exact_CPT,2022-03-12,0.00,10,0
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-05-10,26.41,232,21
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-03-06,0.00,16,0
1024322563,ad_network_2_iOS_DE_All_Match,2022-05-12,124.61,1466,161
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-11-12,29.99,210,20
1003505442,ad_network_2_iOS_IE_All_B_Exact_CPT,2023-02-12,0.88,9,2
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2023-02-10,148.50,252,42
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-05-05,0.00,4,0
1003428949,ad_network_2_iOS_UK_All_Match,2023-03-28,61.11,9720,81
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-06-04,18.17,9,9
997563399,ad_network_2_iOS_US_All_Match,2022-12-03,167.40,10584,217
1024322563,ad_network_2_iOS_DE_All_Match,2022-07-06,203.62,6258,175
1003505482,ad_network_2_iOS_AU_All_Match,2022-12-18,27.35,227,30
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-03-02,324.62,497,135
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-09-07,119.25,255,36
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-07-13,157.82,720,24
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-06-01,445.47,2200,1008
1003505442,ad_network_2_iOS_IE_All_B_Exact_CPT,2023-02-10,2.59,1,5
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2023-02-07,4.90,40,3
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2023-03-12,2.38,18,2
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2022-05-30,15.78,32,27
1003428951,ad_network_2_iOS_NZ_All_Match,2022-11-10,5.63,468,20
997563399,ad_network_2_iOS_US_All_Match,2022-06-21,102.71,1099,168
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-06-18,27.51,100,45
1003503564,ad_network_2_iOS_NZ_All_Shared_B_Exact_CPT,2022-02-07,0.00,10,0
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2023-02-12,0.00,16,0
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-09-04,37.03,231,21
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2023-01-10,0.00,8,0
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2023-04-05,0.00,1,0
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2022-10-11,0.00,1,0
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-12-31,9.20,32,2
1003487590,ad_network_2_iOS_NZ_All_C_Exact_CPT,2022-09-02,3.63,5,4
997563399,ad_network_2_iOS_US_All_Match,2023-03-03,301.08,10998,84
1003504069,ad_network_2_iOS_NZ_All_B_Exact_CPT,2022-07-28,4.14,5,9
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2023-03-15,1.12,7,4
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-04-26,367.79,134,105
1014084170,ad_network_2_iOS_FR_All_C_Exact_CPT,2023-02-17,0.00,2,0
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-12-07,87.56,171,21
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2022-07-27,0.83,6,10
1003428951,ad_network_2_iOS_NZ_All_Match,2022-09-21,20.93,480,5
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2022-08-19,19.35,12,5
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2022-02-02,0.00,4,0
1003503146,ad_network_2_iOS_AU_All_Shared_B_Exact_CPT,2022-04-14,0.00,110,0
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-08-19,89.96,301,60
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-08-20,133.49,186,20
1003290939,ad_network_2_iOS_IE_All_C_Exact_CPT,2022-05-14,0.00,0,0
1003487744,ad_network_2_iOS_CA_All_Shared_B_Exact_CPT,2022-08-29,0.00,0,0
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-12-22,27.73,171,18
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-06-02,611.20,423,96
1003457587,ad_network_2_iOS_UK_All_Shared_B_Exact_CPT,2022-09-17,0.00,6,0
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-02-13,6494.27,14920,1950
1014115345,ad_network_2_iOS_FR_All_Match,2022-08-28,97.07,7230,210
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-11-04,825.20,2648,348
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2022-08-02,0.49,8,9
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2022-10-16,17.33,20,10
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-08-01,0.79,91,12
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-03-20,64.31,25,50
997563399,ad_network_2_iOS_US_All_Match,2022-03-19,96.43,5670,66
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-03-20,382.30,595,119
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-07-15,706.10,900,44
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-05-01,0.00,14,0
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2022-03-08,0.98,6,9
1014013493,ad_network_2_iOS_FR_All_B_Exact_CPT,2022-06-23,2.39,10,5
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-04-12,8.26,360,8
1003428949,ad_network_2_iOS_UK_All_Match,2022-10-27,29.22,1072,35
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-05-27,294.53,648,48
1009052654,ad_network_2_iOS_DE_All_Shared_B_Exact_CPT,2022-06-24,0.00,3,0
1003505482,ad_network_2_iOS_AU_All_Match,2022-04-07,9.26,270,24
1014115345,ad_network_2_iOS_FR_All_Match,2022-03-18,2461.29,16728,1254
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-11-29,31.90,280,42
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-08-11,20.61,70,60
1014115345,ad_network_2_iOS_FR_All_Match,2022-05-18,102.49,2405,77
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2023-02-07,2.00,81,5
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-07-13,9.33,15,8
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-01-27,9.28,12,4
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-11-19,262.00,3312,483
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-10-31,89.77,342,8
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-05-30,104.75,46,90
1003505742,ad_network_2_iOS_IE_New_Match,2022-04-27,0.00,156,0
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-05-02,34.87,614,1450
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-10-16,83.78,819,90
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-04-21,3.19,2,2
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-10-26,0.00,20,0
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2023-03-28,4.33,84,6
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-10-26,428.26,528,55
1003428949,ad_network_2_iOS_UK_All_Match,2022-12-02,28.22,860,15
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-02-17,0.00,117,0
1003504069,ad_network_2_iOS_NZ_All_B_Exact_CPT,2022-03-19,0.00,5,0
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2022-05-14,261.55,231,98
1009052654,ad_network_2_iOS_DE_All_Shared_B_Exact_CPT,2022-05-24,12.40,6,2
1003428951,ad_network_2_iOS_NZ_All_Match,2022-02-28,32.22,46,9
1009052654,ad_network_2_iOS_DE_All_Shared_B_Exact_CPT,2022-12-24,97.00,84,12
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-05-22,0.00,10,0
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2023-03-14,0.00,24,0
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2022-12-15,0.00,6,0
1003428949,ad_network_2_iOS_UK_All_Match,2022-10-19,3.51,592,16
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2023-03-18,0.00,1,0
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-12-07,11.34,364,28
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-11-22,10.69,24,3
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-05-06,680.39,648,91
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2023-02-24,15.23,21,50
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-08-26,0.00,16,0
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-04-03,267.48,270,198
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2023-01-27,0.00,70,0
997563399,ad_network_2_iOS_US_All_Match,2022-11-06,152.95,1786,115
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2022-11-14,16.35,10,2
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2023-01-31,2.42,14,5
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2023-02-01,21.80,22,16
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-06-12,125.62,336,70
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-03-29,290.64,252,112
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-08-17,288.56,696,85
1003503722,ad_network_2_iOS_CA_All_Match,2023-03-03,819.94,3012,324
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-11-29,0.00,24,0
1003503722,ad_network_2_iOS_CA_All_Match,2022-09-04,420.75,3365,92
1003487744,ad_network_2_iOS_CA_All_Shared_B_Exact_CPT,2022-09-09,0.00,10,0
1003505482,ad_network_2_iOS_AU_All_Match,2022-10-02,62.79,2619,72
1003428951,ad_network_2_iOS_NZ_All_Match,2022-06-12,7.78,186,24
1003290939,ad_network_2_iOS_IE_All_C_Exact_CPT,2022-03-06,1.78,12,6
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-12-26,34.31,270,9
1003428949,ad_network_2_iOS_UK_All_Match,2022-06-24,332.70,3423,207
1014115345,ad_network_2_iOS_FR_All_Match,2023-02-12,539.08,8705,780
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-03-07,16.60,264,49
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2022-11-30,0.00,24,0
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-05-01,31.00,6,6
1009052654,ad_network_2_iOS_DE_All_Shared_B_Exact_CPT,2022-07-01,0.00,18,0
1003428951,ad_network_2_iOS_NZ_All_Match,2023-03-01,78.00,868,80
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2023-01-31,80.96,219,130
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2023-03-17,0.00,25,0
1003503722,ad_network_2_iOS_CA_All_Match,2022-01-26,0.00,420,0
1014084170,ad_network_2_iOS_FR_All_C_Exact_CPT,2022-07-05,0.00,12,0
1024322563,ad_network_2_iOS_DE_All_Match,2022-03-25,32.86,3576,48
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-12-01,51.04,188,15
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2023-01-30,0.00,30,0
1003428951,ad_network_2_iOS_NZ_All_Match,2022-07-07,58.64,504,28
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2022-11-28,0.00,6,0
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-03-17,427.68,450,80
997563399,ad_network_2_iOS_US_All_Match,2023-01-08,351.45,3592,387
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2023-02-18,0.00,6,0
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2023-02-27,9.01,250,28
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-09-08,252.50,87,112
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-02-04,239.45,552,130
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-12-30,0.00,30,0
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-01-28,5.69,234,21
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-05-25,69.96,455,40
1003503722,ad_network_2_iOS_CA_All_Match,2022-07-28,49.06,2439,72
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-09-20,20.87,810,100
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-12-18,16.99,140,4
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-05-20,41.00,162,81
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2022-12-03,0.00,18,0
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-02-12,98.64,164,50
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-04-03,0.00,20,0
1003500265,None,2022-08-27,34.34,63,5
1003487590,ad_network_2_iOS_NZ_All_C_Exact_CPT,2022-12-06,0.00,8,0
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-07-06,40.61,66,56
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-12-25,0.00,6,0
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2022-12-12,5.12,30,5
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2023-02-09,199.89,122,55
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-10-09,41.34,36,24
1014084170,ad_network_2_iOS_FR_All_C_Exact_CPT,2022-07-17,0.00,12,0
1003428951,ad_network_2_iOS_NZ_All_Match,2022-05-30,40.66,432,30
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2022-04-25,0.00,12,0
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-12-10,34.60,65,12
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2022-05-01,0.00,3,0
